Date,Close,High,Low,Open,Volume,Ticker
2025-04-16,1372.4822998046875,1386.4684147056246,1356.6508927211694,1384.0402738742662,12022740,INFY.NS
2025-04-17,1378.6982421875,1388.7022289531085,1338.6825322481727,1357.8162328834976,14264227,INFY.NS
2025-04-21,1409.29296875,1429.4951483248678,1369.4714582615436,1369.4714582615436,15648970,INFY.NS
2025-04-22,1381.903564453125,1398.6091260339042,1378.5041672717928,1398.6091260339042,9399738,INFY.NS
2025-04-23,1432.505859375,1445.0350886470426,1398.2204665039803,1404.4365301839098,11136642,INFY.NS
2025-04-24,1429.1065673828125,1440.2760150192205,1419.4911061400271,1427.6496829084983,7114292,INFY.NS
2025-04-25,1437.653564453125,1458.535575435,1421.4336312546193,1433.0887071514799,8329979,INFY.NS
2025-04-28,1439.4989013671875,1446.7833234291916,1423.1818670852326,1437.6534907325017,5886253,INFY.NS
2025-04-29,1454.4564208984375,1466.4029217301106,1431.7289980215003,1439.4019470928108,8056743,INFY.NS
2025-04-30,1456.9815673828125,1465.431568419441,1439.984581952398,1453.7764926957282,7704183,INFY.NS
2025-05-02,1463.586181640625,1479.4175886205041,1453.1936678135066,1456.5930649551544,7402310,INFY.NS
2025-05-05,1465.2373046875,1479.2234198282615,1459.6040889990923,1471.453369034679,4282493,INFY.NS
2025-05-06,1468.0538330078125,1472.0359599506996,1456.0102317041706,1462.7119235923028,4270530,INFY.NS
2025-05-07,1464.9459228515625,1475.1441139885928,1453.5821530190785,1456.8844481471906,5691799,INFY.NS
2025-05-08,1467.9569091796875,1472.9102929808603,1458.0500230157727,1464.654613791716,8424409,INFY.NS
2025-05-09,1464.2659912109375,1467.9568126185206,1451.1540310083215,1457.5642989506216,4478653,INFY.NS
2025-05-12,1580.136962890625,1585.0903465111594,1487.96471253376,1492.8209942326298,11372857,INFY.NS
2025-05-13,1523.5125732421875,1565.859323230766,1519.627548132014,1562.7513505672503,12846210,INFY.NS
2025-05-14,1546.6285400390625,1549.1537826809642,1524.3867472838704,1528.75740058924,4870057,INFY.NS
2025-05-15,1566.6363525390625,1572.0753639006625,1525.8435894847285,1544.103254657481,11151167,INFY.NS
2025-05-16,1544.200439453125,1566.2479103864578,1536.0418626920532,1566.2479103864578,4576751,INFY.NS
2025-05-19,1514.965576171875,1539.4411867318856,1510.9833306187809,1531.185508443418,8855798,INFY.NS
2025-05-20,1515.7425537109375,1537.9843466293191,1513.2173110505078,1524.8723866170074,7143998,INFY.NS
2025-05-21,1523.41552734375,1525.8436681268927,1507.4869000940212,1522.832797268108,4157309,INFY.NS
2025-05-22,1503.01904296875,1515.936798484799,1495.7346211126817,1510.7890929485561,6158990,INFY.NS
2025-05-23,1519.8218994140625,1541.5779455953386,1505.447258808557,1505.447258808557,5038421,INFY.NS
2025-05-26,1535.070556640625,1538.275749801986,1517.782147363295,1521.5700705826603,3170102,INFY.NS
2025-05-27,1524.9696044921875,1537.401733466409,1511.6634396332652,1534.487964353223,7775714,INFY.NS
2025-05-28,1526.6207275390625,1542.063608140773,1524.8724187426308,1535.556238237006,3623370,INFY.NS
2025-05-29,1540.0240478515625,1562.6543682753302,1531.2827406845122,1543.3263431603168,8609500,INFY.NS
2025-05-30,1539.1375732421875,1548.297396005105,1531.652190030095,1547.3124739974683,13148092,INFY.NS
2025-06-02,1530.371826171875,1536.4782943781508,1515.7949327230604,1536.4782943781508,4374509,INFY.NS
2025-06-03,1519.734619140625,1543.6682714095227,1512.4461724234918,1535.4933708621093,6853403,INFY.NS
2025-06-04,1527.8109130859375,1533.8190332918903,1518.158749909477,1519.7346010168856,4548307,INFY.NS
2025-06-05,1530.8642578125,1544.0621159555858,1518.3556767230737,1524.5607331925255,6948539,INFY.NS
2025-06-06,1540.2210693359375,1545.2441474823067,1519.8331118292815,1531.2581829658582,3960020,INFY.NS
2025-06-09,1549.183837890625,1564.0561360451065,1547.3124620446238,1554.2069160448225,2903202,INFY.NS
2025-06-10,1571.935546875,1583.2621501262925,1553.7144894707471,1560.116482612782,8591925,INFY.NS
2025-06-11,1606.5062255859375,1609.9534525332194,1566.1244242034918,1566.1244242034918,10597410,INFY.NS
2025-06-12,1584.345458984375,1603.452969273507,1574.0037782857437,1592.6188275892266,10483574,INFY.NS
2025-06-13,1577.844970703125,1584.7394243828517,1546.5244044661895,1552.2369998927122,6968315,INFY.NS
2025-06-16,1599.31640625,1610.1505483486199,1573.01891647278,1575.875214344727,5591842,INFY.NS
2025-06-17,1615.173583984375,1622.5604988569514,1591.2399317053334,1596.2630097727385,7622083,INFY.NS
2025-06-18,1608.2791748046875,1619.9011823893957,1596.5585788351507,1596.5585788351507,5629707,INFY.NS
2025-06-19,1593.997802734375,1605.4228739879738,1587.2018168292147,1599.4148737815738,5147760,INFY.NS
2025-06-20,1598.429931640625,1606.1122510729595,1584.6410236941556,1594.58871180959,9202821,INFY.NS
2025-06-23,1560.116455078125,1576.8601291540897,1551.6461498856431,1576.8601291540897,7943676,INFY.NS
2025-06-24,1557.7525634765625,1584.739449496533,1552.827953627288,1576.860073737694,8083992,INFY.NS
2025-06-25,1590.550537109375,1595.4751470327865,1561.199813873949,1566.025955644839,7813533,INFY.NS
2025-06-26,1591.6339111328125,1599.5132869304996,1582.3756205245834,1584.5425210067874,6519233,INFY.NS
2025-06-27,1583.7545166015625,1605.0288069577266,1578.238977654369,1594.5886581952298,8912268,INFY.NS
2025-06-30,1577.6480712890625,1590.648993297183,1570.064099926214,1590.648993297183,6294505,INFY.NS
2025-07-01,1582.57275390625,1593.308307768125,1576.3676970723639,1584.7395342639384,4178937,INFY.NS
2025-07-02,1586.2169189453125,1624.1364168524187,1579.2239966239758,1593.6038341220215,8653641,INFY.NS
2025-07-03,1594.293212890625,1607.786716594206,1590.6490495377586,1594.0962765801005,5259695,INFY.NS
2025-07-04,1615.96142578125,1618.6207872342948,1587.9897380569496,1600.4981989662078,4411273,INFY.NS
2025-07-07,1602.4681396484375,1619.2118141254034,1598.5284515362102,1615.2721260131761,3294523,INFY.NS
2025-07-08,1613.9915771484375,1621.378491891406,1597.0509674297891,1603.4529602070286,4590681,INFY.NS
2025-07-09,1609.0670166015625,1613.3022292758048,1599.1193284889714,1613.1052929685202,4580828,INFY.NS
2025-07-10,1591.43701171875,1614.1886858160015,1582.868118202301,1614.1886858160015,5330179,INFY.NS
2025-07-11,1570.85205078125,1582.8680505457567,1539.433016356687,1555.2902357933656,11391755,INFY.NS
2025-07-14,1546.623046875,1567.7988696310574,1536.2813659941348,1567.7988696310574,9173426,INFY.NS
2025-07-15,1561.6922607421875,1579.4208563061295,1540.4179701114037,1541.5013602388092,7614807,INFY.NS
2025-07-16,1583.6561279296875,1587.6942841349517,1554.6993967165145,1555.1918577227598,6223491,INFY.NS
2025-07-17,1559.6240234375,1585.7244570472844,1556.2752645133157,1573.9053927711557,7374814,INFY.NS
2025-07-18,1562.1846923828125,1575.1857343566385,1556.176692489401,1568.0942241264431,5161833,INFY.NS
2025-07-21,1560.4119873046875,1565.041072656143,1543.1758521432762,1556.1767745731315,3682661,INFY.NS
2025-07-22,1547.2139892578125,1561.889351060241,1541.4029254290974,1541.4029254290974,8473741,INFY.NS
2025-07-23,1550.7596435546875,1567.897309898412,1526.629055261839,1552.5325511946266,8035026,INFY.NS
2025-07-24,1529.0914306640625,1558.1466301517212,1524.8562179010848,1556.1767861186595,14169664,INFY.NS
2025-07-25,1492.84619140625,1526.1366022975346,1488.512630894258,1520.12860228797,10851259,INFY.NS
2025-07-28,1493.1417236328125,1496.392014262957,1460.14683725966,1491.0734115180542,6439855,INFY.NS
2025-07-29,1490.8763427734375,1494.3235696797126,1473.5417400906863,1490.0884773327002,7070448,INFY.NS
2025-07-30,1496.0965576171875,1498.7557989957106,1483.2925712781332,1496.9830114866083,5719051,INFY.NS
2025-07-31,1486.247314453125,1504.0743788045277,1474.428250322285,1486.936711768862,6851407,INFY.NS
2025-08-01,1447.4412841796875,1476.1024890867666,1443.4031282013243,1471.3749358302919,8702978,INFY.NS
2025-08-04,1458.177001953125,1460.4423706154291,1429.1218033326475,1439.4634841975633,8610216,INFY.NS
2025-08-05,1438.2816162109375,1456.4040844682859,1433.0614816224124,1456.4040844682859,10213323,INFY.NS
2025-08-06,1415.037353515625,1434.14486387826,1408.7339490588547,1430.1067078263497,10566934,INFY.NS
2025-08-07,1415.234375,1420.2574529025999,1392.876574581379,1408.4383894942564,9892020,INFY.NS
2025-08-08,1401.6424560546875,1411.590144080286,1395.7329241309972,1403.5138318764698,10048009,INFY.NS
2025-08-11,1406.66552734375,1411.7871937906966,1392.6796832838538,1398.4907470266712,6625368,INFY.NS
2025-08-12,1402.62744140625,1419.2726477892124,1399.5742071536924,1406.6655976905836,9899184,INFY.NS
2025-08-13,1405.0897216796875,1412.3781686321047,1400.953097311154,1403.5138705026145,10318063,INFY.NS
2025-08-14,1425.8714599609375,1447.835267553816,1404.6956380205245,1404.6956380205245,12902347,INFY.NS
2025-08-18,1414.1510009765625,1442.6151494914589,1408.0444126749926,1442.6151494914589,7254561,INFY.NS
2025-08-19,1418.2877197265625,1427.5460108318366,1411.0977408332749,1411.0977408332749,3986094,INFY.NS
2025-08-20,1473.6402587890625,1476.3980885005715,1418.9770874002822,1418.9770874002822,10413061,INFY.NS
2025-08-21,1473.8372802734375,1485.262351237006,1461.9197483180794,1485.262351237006,6565539,INFY.NS
2025-08-22,1465.0714111328125,1481.6181481033814,1463.6924963469764,1475.5115598317454,5543397,INFY.NS
2025-08-25,1508.9989013671875,1515.7948868943363,1483.981859694785,1483.981859694785,10694531,INFY.NS
2025-08-26,1506.53662109375,1515.2039825206518,1495.7024794249892,1500.03616013844,15994798,INFY.NS
2025-08-28,1477.4814453125,1506.5366438633127,1475.413133190423,1506.5366438633127,5443364,INFY.NS
2025-08-29,1447.4412841796875,1479.254311487481,1445.5699084151588,1479.254311487481,8169075,INFY.NS
2025-09-01,1476.7921142578125,1480.7318023736236,1453.941851048263,1454.4343120627393,4546057,INFY.NS
2025-09-02,1476.1025390625,1489.9900353122632,1463.8896025641538,1476.7920565936874,5218763,INFY.NS
2025-09-03,1456.798095703125,1479.2543652339205,1450.7900955921732,1477.3829894013984,4623483,INFY.NS
2025-09-04,1440.94091796875,1461.6242804276317,1438.0846200594328,1461.6242804276317,5787724,INFY.NS
2025-09-05,1422.8182373046875,1450.4945202945664,1411.3931666312185,1447.835279098319,5466487,INFY.NS
2025-09-08,1411.2947998046875,1436.0163186937275,1406.7641825159365,1429.1218644887508,3811567,INFY.NS
2025-09-09,1481.6181640625,1484.474341584966,1450.297597398603,1458.6694341238242,13072640,INFY.NS
2025-09-10,1509.491455078125,1511.756823802922,1486.5428442826578,1487.330709756259,7281071,INFY.NS
2025-09-11,1486.9366455078125,1504.4683046125388,1483.7849433052634,1500.922609577238,8003662,INFY.NS
2025-09-12,1502.596923828125,1519.6361218926327,1498.1647749913177,1513.8250582606502,12856963,INFY.NS
2025-09-15,1485.6563720703125,1504.4683582651935,1478.5648615170796,1502.5969824151846,6167414,INFY.NS
2025-09-16,1488.5126953125,1491.1719366717366,1480.8302554728903,1485.656397411633,8923112,INFY.NS
2025-09-17,1499.4453125,1503.680405062861,1491.1719434573272,1494.028241371192,4795698,INFY.NS
2025-09-18,1517.370849609375,1531.5537508334592,1515.302537400178,1526.6291407021617,9331945,INFY.NS
2025-09-19,1516.976806640625,1527.9095369547413,1497.179898612735,1521.3104874589542,12988129,INFY.NS
2025-09-22,1476.8905029296875,1491.8612688721596,1459.6543683506482,1460.3437656419162,15655204,INFY.NS
2025-09-23,1474.920654296875,1490.186944875574,1470.4885054191882,1470.4885054191882,9832164,INFY.NS
2025-09-24,1472.0643310546875,1474.1326431158677,1460.3437357350242,1464.7758845360097,4937004,INFY.NS
2025-09-25,1462.4122314453125,1480.04223903444,1454.2373307659764,1466.5488557470633,9491867,INFY.NS
2025-09-26,1427.053466796875,1456.404069373631,1419.4694954878144,1452.7599061754568,8597058,INFY.NS
2025-09-29,1420.060546875,1442.9106885263222,1414.8404123331482,1437.9860786678707,10513117,INFY.NS
2025-09-30,1420.060546875,1430.303639196793,1416.416263441906,1421.2424051491353,7556305,INFY.NS
2025-10-01,1424.000244140625,1427.6444073679875,1405.877655696216,1424.197180444367,6250692,INFY.NS
2025-10-03,1424.7880859375,1426.4625254104503,1411.5901076030302,1417.3027030735375,6877533,INFY.NS
2025-10-06,1453.744873046875,1456.5027027407555,1420.5530497148675,1424.7881421800753,4630590,INFY.NS
2025-10-07,1436.5086669921875,1460.5407866669368,1432.0765182081868,1455.4191203786977,5570320,INFY.NS
2025-10-08,1472.4583740234375,1475.4131399913774,1433.061494450904,1435.0313384295307,4657192,INFY.NS
2025-10-09,1486.5428466796875,1491.171932062491,1464.5790376333712,1479.352867871771,7028753,INFY.NS
2025-10-10,1492.058349609375,1498.755747016607,1476.2011295853695,1487.2322078030077,3738353,INFY.NS
2025-10-13,1470.6854248046875,1482.0120273618204,1461.0332617199265,1474.4281763502415,5859355,INFY.NS
2025-10-14,1467.435302734375,1491.5658915845438,1464.0865439092208,1476.3980688327763,5600789,INFY.NS
2025-10-15,1452.1690673828125,1466.1549121391147,1445.373081319078,1461.5258266826634,6986098,INFY.NS
2025-10-16,1449.312744140625,1452.267510183725,1438.478601982591,1451.6765810210527,8005748,INFY.NS
2025-10-17,1419.37109375,1436.410292725158,1412.3781714796953,1432.9630656678505,16959378,INFY.NS
2025-10-20,1438.87255859375,1444.8805586841174,1428.136884861602,1431.781048131079,6994246,INFY.NS
2025-10-21,1450.19921875,1463.5941342911037,1447.8353818357486,1455.7147580634262,1698704,INFY.NS
2025-10-23,1505.4532470703125,1522.6893817276436,1483.292502510887,1487.2321904325627,20358624,INFY.NS
2025-10-24,1502.4000244140625,1519.7346273554492,1495.111577657532,1516.2874003977408,8652257,INFY.NS
2025-10-27,1504.5,1515.300048828125,1498.0999755859375,1510.0,7273211,INFY.NS
2025-10-28,1500.199951171875,1506.5,1490.5,1499.699951171875,8211019,INFY.NS
2025-10-29,1510.4000244140625,1520.199951171875,1496.9000244140625,1500.199951171875,4884976,INFY.NS
2025-10-30,1493.800048828125,1508.199951171875,1489.0999755859375,1507.0,5608867,INFY.NS
2025-10-31,1482.300048828125,1497.0999755859375,1480.699951171875,1490.0,4819814,INFY.NS
2025-11-03,1485.5,1491.4000244140625,1474.199951171875,1482.300048828125,5470600,INFY.NS
2025-11-04,1467.9000244140625,1481.9000244140625,1462.9000244140625,1479.699951171875,8691330,INFY.NS
2025-11-06,1466.699951171875,1483.0,1461.9000244140625,1478.5999755859375,7944752,INFY.NS
2025-11-07,1476.800048828125,1480.9000244140625,1449.0999755859375,1470.0,8765759,INFY.NS
2025-11-10,1513.5,1520.0,1490.0,1490.0999755859375,9787975,INFY.NS
2025-11-11,1530.300048828125,1533.4000244140625,1511.0999755859375,1525.0,13692989,INFY.NS
2025-11-12,1551.699951171875,1559.199951171875,1538.0999755859375,1540.0,14635417,INFY.NS
2025-11-13,1541.800048828125,1557.5,1530.300048828125,1557.0999755859375,19655689,INFY.NS
2025-11-14,1502.800048828125,1530.0,1488.800048828125,1520.0,9739549,INFY.NS
2025-11-17,1507.5999755859375,1510.199951171875,1492.5,1496.0,7910354,INFY.NS
2025-11-18,1486.4000244140625,1506.0,1483.199951171875,1506.0,7525119,INFY.NS
2025-11-19,1541.0999755859375,1543.0,1490.5,1490.5,10981126,INFY.NS
2025-11-20,1536.5,1555.0,1534.0,1555.0,7387584,INFY.NS
2025-11-21,1545.0,1551.5,1526.300048828125,1531.0,9186302,INFY.NS
2025-11-24,1548.0,1585.0,1541.0,1563.5999755859375,19270381,INFY.NS
2025-11-25,1530.5999755859375,1550.5999755859375,1525.9000244140625,1549.0,8107952,INFY.NS
2025-11-26,1557.9000244140625,1560.300048828125,1532.0999755859375,1532.0999755859375,7575038,INFY.NS
2025-11-27,1566.4000244140625,1574.300048828125,1552.199951171875,1564.0,7552252,INFY.NS
2025-11-28,1560.0999755859375,1568.4000244140625,1557.0,1565.0,4453221,INFY.NS
2025-12-01,1564.0,1574.0,1556.0,1562.5,5341800,INFY.NS
2025-12-02,1561.0,1579.9000244140625,1556.0999755859375,1567.0,6335969,INFY.NS
2025-12-03,1578.699951171875,1586.0,1554.0999755859375,1555.0999755859375,12895312,INFY.NS
2025-12-04,1597.5999755859375,1599.0,1568.0,1568.0,12609619,INFY.NS
2025-12-05,1616.199951171875,1631.800048828125,1600.0,1610.0,10344725,INFY.NS
2025-12-08,1610.800048828125,1630.0,1600.199951171875,1617.0999755859375,7550413,INFY.NS
2025-12-09,1599.0,1606.9000244140625,1582.4000244140625,1601.199951171875,6957599,INFY.NS
2025-12-10,1584.800048828125,1608.0,1582.800048828125,1608.0,5116140,INFY.NS
2025-12-11,1598.0,1607.4000244140625,1580.5,1598.0,5159319,INFY.NS
2025-12-12,1598.199951171875,1601.800048828125,1582.5999755859375,1601.4000244140625,4633912,INFY.NS
2025-12-15,1606.800048828125,1610.800048828125,1585.0,1585.0,4190558,INFY.NS
2025-12-16,1592.9000244140625,1603.0,1585.5999755859375,1600.0,5499258,INFY.NS
2025-12-17,1602.0,1606.9000244140625,1586.0,1587.199951171875,4817628,INFY.NS
2025-12-18,1626.800048828125,1630.0,1606.699951171875,1610.5,6577293,INFY.NS
2025-12-19,1638.699951171875,1654.9000244140625,1629.800048828125,1650.0,13149023,INFY.NS
2025-12-22,1689.5999755859375,1693.199951171875,1664.0,1664.0,23098923,INFY.NS
2025-12-23,1668.300048828125,1679.0,1656.4000244140625,1679.0,6593060,INFY.NS
2025-12-24,1663.4000244140625,1667.5999755859375,1652.5,1661.0,4271167,INFY.NS
2025-12-26,1656.0999755859375,1668.800048828125,1651.699951171875,1663.4000244140625,2006491,INFY.NS
2025-12-29,1644.699951171875,1673.0999755859375,1637.0999755859375,1658.0,4062817,INFY.NS
2025-12-30,1621.5999755859375,1647.9000244140625,1616.800048828125,1647.0,9395937,INFY.NS
